language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=4.77 s (725.3 files/s 185982.2 lines/s)"
TypeScript,src/components/fairway/pages/announcements/FairwayPlayerAnnouncementCard.tsx,34,30,476
TypeScript,src/app/golf/admin/crm/components/ScheduleEventModal.tsx,43,13,472
TypeScript,src/components/baseball/position-planner/PositionPlanner.tsx,34,12,472
TypeScript,src/lib/lifting/__tests__/overuse-rules.test.ts,73,54,472
TypeScript,src/components/lifting/performance/PlayerPerformanceTab.tsx,59,67,471
SQL,supabase/demo/03_gapfill_tyler_passmore.sql,38,136,471
TypeScript,src/app/golf/actions/stats.ts,78,76,470
SQL,supabase/migrations_archive/pre_20260527/20260311130000_fix_stats_normalization.sql,34,50,470
TypeScript,src/app/golf/(dashboard)/dashboard/roster/page.tsx,41,50,469
SQL,supabase/migrations_archive/pre_20260527/20260125000000_fix_baseball_rls_comprehensive.sql,116,163,469
TypeScript,src/components/golf/profile/PlayerStatsSection.tsx,56,35,468
TypeScript,src/lib/coachhelm/baseball/loaders-events.ts,59,131,468
TypeScript,src/components/baseball/settings/IntegrationsClient.tsx,24,23,467
TypeScript,src/components/fairway/data-table/data-table.tsx,40,77,467
TypeScript,src/components/features/player-comparison.tsx,50,12,467
TypeScript,src/components/golf/coachhelm/patterns/PatternDashboard.tsx,33,23,467
TypeScript,src/app/golf/(onboarding)/player/page.tsx,53,25,466
TypeScript,scripts/seed-baseball-demo.ts,32,114,465
TypeScript,src/components/lifting/weight/WeightCheckInScheduleBuilder.tsx,58,47,464
SQL,supabase/migrations_archive/pre_20260527/20260311100000_rpc_resilient_detail_inserts.sql,38,32,464
TypeScript,src/app/golf/admin/crm/components/automations/AutomationEditor.tsx,26,8,463
TypeScript,src/components/golf/coachhelm/patterns/PatternCard.tsx,34,18,463
TypeScript,src/app/golf/admin/crm/components/ConferenceGroupView.tsx,25,6,462
TypeScript,src/components/fairway/pages/qualifiers/FairwayNewQualifier.tsx,31,43,462
TypeScript,src/app/golf/admin/crm/components/ImportModal.tsx,55,10,461
TypeScript,src/components/features/profile-editor.tsx,46,0,461
TypeScript,src/lib/baseball/__tests__/exercise-conflict.test.ts,72,65,461
SQL,supabase/migrations_archive/pre_20260527/20260310210000_rpc_exception_handling.sql,40,28,461
TypeScript,src/components/baseball/stat-visuals/StatVisualFrame.tsx,40,95,460
TypeScript,src/lib/types/golf.ts,61,110,460
SQL,supabase/migrations_archive/v1_original/20260109000003_function_audit_log.sql,46,44,460
TypeScript,src/app/golf/actions/round-drafts.ts,68,76,459
TypeScript,src/components/fairway/pages/travel/FairwayItineraryModal.tsx,27,45,459
TypeScript,src/components/fairway/pages/rounds-recover/FairwayRecoverRound.tsx,57,43,457
TypeScript,src/components/lifting/groups/StrengthGroupsClient.tsx,25,9,457
TypeScript,src/components/fairway/pages/messages/MessageConversationRail.tsx,26,62,456
TypeScript,src/components/lifting/performance/LiftProgressionChart.tsx,44,36,456
TypeScript,src/lib/baseball/program-type-variants.ts,29,104,456
TypeScript,src/app/baseball/actions/daily-contract.ts,71,155,455
SQL,supabase/migrations_archive/pre_20260527/20260311223000_fix_round_submit_integrity.sql,35,1,455
TypeScript,src/components/products/golf-mockups/index.tsx,31,16,454
TypeScript,src/lib/coachhelm/v2/learning/cross-learner.ts,94,86,453
TypeScript,scripts/ui-intelligence/normalize-devin-routes.ts,54,120,452
TypeScript,src/components/baseball/box-score/BoxScoreEntry.tsx,33,3,452
TypeScript,src/components/lifting/nutrition/NutritionPlanUploader.tsx,40,36,451
TypeScript,src/app/lifting/actions/invites.ts,80,105,450
